System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:25:28:958, 37623026595381,   12.681,   32.000, 1400,   5.370, 239.509,  66.530,   2.696, 184.734,  51.315, 55,  0,   0.000,   0.000,   0.000,   0.030,   3.737,   1.038,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  83.177
13:25:29:081, 37623326030912,   12.805,   45.000, 1400,   5.941, 240.245,  66.735,   2.947, 185.098,  51.416, 54,  0,   0.000,   0.000,   0.000,   0.035,   3.741,   1.039,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  90.683
13:25:29:191, 37623591429174,   12.914,   42.000, 1400,   7.484, 241.065,  66.963,   3.444, 185.476,  51.521, 55,  0,   0.000,   0.000,   0.000,   0.026,   3.744,   1.040,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  91.780
13:25:29:315, 37623892107037,   13.039,   41.000, 1800,   6.066, 241.819,  67.172,   2.874, 185.833,  51.620, 55,  0,   0.000,   0.000,   0.000,   0.151,   3.763,   1.045,  24.000,  51.000, 105.000,   0.000,   0.000,  238,  65.871
13:25:29:439, 37624190445986,   13.162,   40.000, 1500,   6.882, 242.668,  67.408,   3.740, 186.295,  51.749, 61,  0,   0.000,   0.000,   0.000,   0.084,   3.773,   1.048,  24.000,  51.000, 105.000,   0.000,   0.000,  147,  70.133
13:25:29:590, 37624557643706,   13.314,   51.000, 2000,  13.177, 244.668,  67.963,   9.751, 187.775,  52.160, 67,  0,   0.000,   0.000,   0.000,   0.061,   3.782,   1.051,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  93.811
13:25:29:731, 37624896635796,   13.454,   43.000, 3200,  16.295, 246.952,  68.598,  13.181, 189.622,  52.673, 61,  0,   0.000,   0.000,   0.000,   0.111,   3.798,   1.055,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  91.640
13:25:29:854, 37625194545378,   13.577,   35.000, 1400,   7.896, 247.924,  68.868,   4.323, 190.154,  52.821, 56,  0,   0.000,   0.000,   0.000,   0.115,   3.812,   1.059,  24.000,  51.000, 105.000,   0.000,   0.000,  272,  72.039
13:25:29:979, 37625496513050,   13.702,   41.000, 1300,   5.560, 248.618,  69.061,   2.065, 190.412,  52.892, 55,  0,   0.000,   0.000,   0.000,   0.064,   3.820,   1.061,  24.000,  51.000, 105.000,   0.000,   0.000,   69,  65.763
13:25:30:102, 37625795402608,   13.825,   38.000, 1300,   5.500, 249.297,  69.249,   2.945, 190.776,  52.993, 55,  0,   0.000,   0.000,   0.000,   0.044,   3.825,   1.063,  24.000,  51.000, 105.000,   0.000,   0.000,   74,  62.411
13:25:30:226, 37626095267357,   13.949,   39.000, 1400,   6.231, 250.070,  69.464,   2.922, 191.138,  53.094, 54,  0,   0.000,   0.000,   0.000,   0.094,   3.837,   1.066,  24.000,  51.000, 105.000,   0.000,   0.000,  106,  79.319
13:25:30:352, 37626398862473,   14.075,   39.000, 1400,   4.485, 250.633,  69.620,   2.028, 191.392,  53.165, 55,  0,   0.000,   0.000,   0.000,   0.069,   3.846,   1.068,  24.000,  51.000, 105.000,   0.000,   0.000,   91,  79.950
13:25:30:477, 37626703378894,   14.201,   38.000, 1300,   5.057, 251.269,  69.797,   1.865, 191.627,  53.230, 54,  0,   0.000,   0.000,   0.000,   0.048,   3.852,   1.070,  24.000,  51.000, 105.000,   0.000,   0.000,  727,  13.679
13:25:30:586, 37626965883879,   14.309,   47.000, 2400,   5.211, 251.835,  69.954,   2.429, 191.891,  53.303, 55,  0,   0.000,   0.000,   0.000,   0.085,   3.861,   1.072,  24.000,  51.000, 105.000,   0.000,   0.000,   90,  44.015
13:25:30:694, 37627228950113,   14.418,   38.000, 1400,   4.761, 252.352,  70.098,   1.753, 192.081,  53.356, 54,  0,   0.000,   0.000,   0.000,   0.072,   3.869,   1.075,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  67.450
13:25:30:835, 37627568147092,   14.558,   40.000, 1400,   5.629, 253.142,  70.317,   2.779, 192.471,  53.464, 56,  0,   0.000,   0.000,   0.000,   0.117,   3.885,   1.079,  24.000,  51.000, 105.000,   0.000,   0.000,  207,  66.567
13:25:30:959, 37627868392639,   14.682,   28.000, 3800,   7.297, 254.047,  70.569,   4.704, 193.055,  53.626, 61,  0,   0.000,   0.000,   0.000,   0.060,   3.892,   1.081,  24.000,  51.000, 105.000,   0.000,   0.000,  149,  34.276
13:25:31:084, 37628171291967,   14.807,   33.000, 3800,  12.668, 255.633,  71.009,   9.843, 194.287,  53.969, 60,  0,   0.000,   0.000,   0.000,   0.090,   3.904,   1.084,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  60.208
13:25:31:224, 37628510485232,   14.948,   36.000, 3800,  15.006, 257.737,  71.594,  11.996, 195.969,  54.436, 60,  0,   0.000,   0.000,   0.000,   0.159,   3.926,   1.091,  24.000,  51.000, 105.000,   0.000,   0.000,   86,  82.071
13:25:31:348, 37628810426458,   15.072,   25.000, 1400,   7.798, 258.704,  71.862,   5.075, 196.599,  54.611, 55,  0,   0.000,   0.000,   0.000,   0.175,   3.948,   1.097,  24.000,  51.000, 105.000,   0.000,   0.000,  150,  78.640
13:25:31:472, 37629110381568,   15.196,   34.000, 1300,   5.483, 259.384,  72.051,   2.974, 196.967,  54.713, 54,  0,   0.000,   0.000,   0.000,   0.069,   3.956,   1.099,  24.000,  51.000, 105.000,   0.000,   0.000,   64,  67.881
13:25:31:596, 37629410048151,   15.319,   41.000, 3800,   7.156, 260.270,  72.297,   4.430, 197.516,  54.866, 58,  0,   0.000,   0.000,   0.000,   0.093,   3.968,   1.102,  24.000,  51.000, 105.000,   0.000,   0.000,  119,  81.036
13:25:31:721, 37629711863803,   15.444,   35.000, 1500,   9.356, 261.438,  72.622,   6.212, 198.291,  55.081, 55,  0,   0.000,   0.000,   0.000,   0.312,   4.007,   1.113,  24.000,  51.000, 105.000,   0.000,   0.000,  121,  73.215
13:25:31:846, 37630013916384,   15.569,   36.000, 1600,  11.366, 262.857,  73.016,   7.674, 199.249,  55.347, 55,  0,   0.000,   0.000,   0.000,   0.232,   4.036,   1.121,  24.000,  51.000, 105.000,   0.000,   0.000,  117,  79.475
13:25:31:968, 37630308623406,   15.691,   40.000, 3800,   5.800, 263.563,  73.212,   2.921, 199.605,  55.446, 56,  0,   0.000,   0.000,   0.000,   0.198,   4.060,   1.128,  24.000,  51.000, 105.000,   0.000,   0.000,  170,  65.710
13:25:32:092, 37630610115816,   15.816,   34.000, 1300,  10.286, 264.845,  73.568,   6.339, 200.395,  55.665, 55,  0,   0.000,   0.000,   0.000,   0.331,   4.101,   1.139,  24.000,  51.000, 105.000,   0.000,   0.000,  133,  76.231
13:25:32:215, 37630907811261,   15.939,   38.000, 1300,   8.822, 265.931,  73.870,   5.447, 201.065,  55.851, 55,  0,   0.000,   0.000,   0.000,   0.535,   4.167,   1.157,  24.000,  51.000, 105.000,   0.000,   0.000,  110,  89.109
13:25:32:338, 37631204221204,   16.061,   36.000, 2600,   7.931, 266.902,  74.140,   4.902, 201.666,  56.018, 56,  0,   0.000,   0.000,   0.000,   0.256,   4.198,   1.166,  24.000,  51.000, 105.000,   0.000,   0.000,   55,  91.969
13:25:32:511, 37631621988604,   16.234,   59.000, 1400,  12.427, 269.048,  74.736,   9.082, 203.234,  56.454, 61,  0,   0.000,   0.000,   0.000,   0.473,   4.280,   1.189,  24.000,  51.000, 105.000,   0.000,   0.000,   78,  87.323
13:25:32:634, 37631919835117,   16.357,   59.000, 3800,  23.048, 271.886,  75.524,  18.053, 205.457,  57.071, 66,  0,   0.000,   0.000,   0.000,   0.996,   4.402,   1.223,  24.000,  51.000, 105.000,   0.000,   0.000,  134,  88.056
13:25:32:757, 37632217912551,   16.480,   57.000, 3800,  21.172, 274.495,  76.249,  16.906, 207.540,  57.650, 62,  0,   0.000,   0.000,   0.000,   0.732,   4.492,   1.248,  24.000,  51.000, 105.000,   0.000,   0.000,  140,  90.699
13:25:32:882, 37632520594104,   16.605,   43.000, 2900,  15.523, 276.437,  76.788,  11.295, 208.953,  58.043, 60,  0,   0.000,   0.000,   0.000,   0.670,   4.576,   1.271,  24.000,  51.000, 105.000,   0.000,   0.000,   91,  88.034
13:25:32:991, 37632784956681,   16.715,   45.000, 3300,  11.210, 277.662,  77.128,   7.267, 209.747,  58.263, 58,  0,   0.000,   0.000,   0.000,   0.838,   4.668,   1.297,  24.000,  51.000, 105.000,   0.000,   0.000,  131,  91.291
13:25:33:115, 37633084698802,   16.838,   44.000, 2800,   7.914, 278.643,  77.401,   4.776, 210.339,  58.427, 57,  0,   0.000,   0.000,   0.000,   0.290,   4.704,   1.307,  24.000,  51.000, 105.000,   0.000,   0.000,   61,  88.049
13:25:33:223, 37633345527025,   16.946,   42.000, 2000,  11.356, 279.867,  77.741,   6.977, 211.091,  58.636, 57,  0,   0.000,   0.000,   0.000,   0.311,   4.737,   1.316,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  91.340
13:25:33:348, 37633648417688,   17.071,   42.000, 3800,   8.978, 280.991,  78.053,   5.035, 211.722,  58.812, 58,  0,   0.000,   0.000,   0.000,   0.078,   4.747,   1.319,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  93.546
13:25:33:472, 37633948406893,   17.195,   30.000, 1700,   7.211, 281.885,  78.301,   3.577, 212.165,  58.935, 55,  0,   0.000,   0.000,   0.000,   0.167,   4.768,   1.324,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  89.931
13:25:33:596, 37634248103008,   17.319,   36.000, 1300,   8.563, 282.946,  78.596,   4.998, 212.784,  59.107, 55,  0,   0.000,   0.000,   0.000,   0.754,   4.861,   1.350,  24.000,  51.000, 105.000,   0.000,   0.000,  136,  90.307
13:25:33:736, 37634585792476,   17.459,   36.000, 1300,   7.536, 283.998,  78.888,   4.366, 213.394,  59.276, 55,  0,   0.000,   0.000,   0.000,   0.362,   4.912,   1.364,  24.000,  51.000, 105.000,   0.000,   0.000,   80,  86.358
13:25:33:860, 37634885529403,   17.583,   46.000, 3800,   8.936, 285.105,  79.196,   6.236, 214.166,  59.491, 61,  0,   0.000,   0.000,   0.000,   0.017,   4.914,   1.365,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  83.877
13:25:33:983, 37635185173205,   17.707,   52.000, 2900,  13.718, 286.804,  79.668,  10.660, 215.487,  59.857, 61,  0,   0.000,   0.000,   0.000,   0.168,   4.935,   1.371,  24.000,  51.000, 105.000,   0.000,   0.000,  114,  76.060
13:25:34:107, 37635483843479,   17.830,   57.000, 3800,  20.327, 289.314,  80.365,  16.862, 217.568,  60.436, 64,  0,   0.000,   0.000,   0.000,   0.290,   4.970,   1.381,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  84.744
13:25:34:230, 37635782255366,   17.954,   48.000, 3800,  19.829, 291.760,  81.044,  15.550, 219.487,  60.969, 61,  0,   0.000,   0.000,   0.000,   0.700,   5.057,   1.405,  24.000,  51.000, 105.000,   0.000,   0.000,  122,  85.812
13:25:34:339, 37636044356854,   18.062,   39.000, 1400,  14.250, 293.303,  81.473,  10.290, 220.602,  61.278, 58,  0,   0.000,   0.000,   0.000,   0.515,   5.113,   1.420,  24.000,  51.000, 105.000,   0.000,   0.000,   78,  90.481
13:25:34:462, 37636343451926,   18.185,   41.000, 2900,  10.299, 294.577,  81.827,   6.735, 221.434,  61.510, 57,  0,   0.000,   0.000,   0.000,   0.076,   5.122,   1.423,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  89.076
13:25:34:571, 37636606599843,   18.294,   48.000, 2700,  15.168, 296.227,  82.285,  10.529, 222.579,  61.828, 61,  0,   0.000,   0.000,   0.000,   0.377,   5.163,   1.434,  24.000,  51.000, 105.000,   0.000,   0.000,   75,  83.566
13:25:34:696, 37636908949311,   18.419,   43.000, 1700,  14.708, 298.065,  82.796,  11.277, 223.989,  62.219, 60,  0,   0.000,   0.000,   0.000,   0.397,   5.213,   1.448,  24.000,  51.000, 105.000,   0.000,   0.000,  169,  67.840
13:25:34:819, 37637207264794,   18.543,   40.000, 1400,  12.785, 299.641,  83.234,   8.553, 225.043,  62.512, 59,  0,   0.000,   0.000,   0.000,   0.595,   5.286,   1.468,  24.000,  51.000, 105.000,   0.000,   0.000,  332,  53.015
13:25:34:928, 37637470579026,   18.651,   41.000, 1800,  10.089, 300.740,  83.539,   7.113, 225.818,  62.727, 58,  0,   0.000,   0.000,   0.000,   0.099,   5.297,   1.471,  24.000,  51.000, 105.000,   0.000,   0.000,  133,  85.460
13:25:35:053, 37637771435608,   18.776,   42.000, 2500,  10.751, 302.076,  83.910,   7.108, 226.702,  62.973, 58,  0,   0.000,   0.000,   0.000,   0.047,   5.302,   1.473,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  92.444
13:25:35:161, 37638033827054,   18.884,   35.000, 1500,   8.084, 302.953,  84.154,   5.007, 227.245,  63.124, 56,  0,   0.000,   0.000,   0.000,   0.025,   5.305,   1.474,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  94.973
13:25:35:285, 37638333495382,   19.008,   39.000, 1500,   9.716, 304.157,  84.488,   6.439, 228.042,  63.345, 61,  0,   0.000,   0.000,   0.000,   0.033,   5.309,   1.475,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  92.821
13:25:35:408, 37638631324708,   19.131,   34.000, 3800,  12.047, 305.640,  84.900,   9.290, 229.186,  63.663, 61,  0,   0.000,   0.000,   0.000,   0.015,   5.311,   1.475,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  95.270
13:25:35:530, 37638926247328,   19.253,   39.000, 3700,  17.444, 307.766,  85.491,  14.445, 230.947,  64.152, 63,  0,   0.000,   0.000,   0.000,   0.071,   5.320,   1.478,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  94.892
13:25:35:639, 37639190951523,   19.363,   32.000, 1300,  10.037, 308.865,  85.796,   7.149, 231.729,  64.369, 55,  0,   0.000,   0.000,   0.000,   0.136,   5.335,   1.482,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  93.074
13:25:35:749, 37639455579873,   19.472,   39.000, 1300,   7.392, 309.673,  86.020,   4.692, 232.242,  64.512, 55,  0,   0.000,   0.000,   0.000,   0.032,   5.338,   1.483,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  93.695
13:25:35:874, 37639759442998,   19.598,   42.000, 1700,   5.565, 310.372,  86.215,   2.649, 232.575,  64.604, 55,  0,   0.000,   0.000,   0.000,   0.241,   5.368,   1.491,  24.000,  51.000, 105.000,   0.000,   0.000,  353,  38.302
13:25:36:000, 37640064522632,   19.724,   44.000, 1300,   6.623, 311.208,  86.447,   3.026, 232.957,  64.710, 55,  0,   0.000,   0.000,   0.000,   0.095,   5.380,   1.495,  24.000,  51.000, 105.000,   0.000,   0.000,  185,  64.333
13:25:36:108, 37640325412672,   19.831,   39.000, 1400,   4.739, 311.719,  86.589,   1.902, 233.162,  64.767, 54,  0,   0.000,   0.000,   0.000,   0.059,   5.387,   1.496,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  81.239
13:25:36:247, 37640661157746,   19.970,   39.000, 1400,   6.404, 312.607,  86.835,   3.005, 233.579,  64.883, 54,  0,   0.000,   0.000,   0.000,   0.247,   5.421,   1.506,  24.000,  51.000, 105.000,   0.000,   0.000,  307,  60.388
13:25:36:386, 37640997030317,   20.109,   40.000, 1400,   5.054, 313.309,  87.030,   2.342, 233.904,  64.973, 54,  0,   0.000,   0.000,   0.000,   0.110,   5.436,   1.510,  24.000,  51.000, 105.000,   0.000,   0.000,  128,  69.022
13:25:36:526, 37641335955204,   20.249,   31.000, 1400,   6.122, 314.167,  87.269,   3.207, 234.353,  65.098, 55,  0,   0.000,   0.000,   0.000,   0.232,   5.469,   1.519,  24.000,  51.000, 105.000,   0.000,   0.000,  339,  41.581
13:25:36:651, 37641637159506,   20.374,   39.000, 3800,   7.318, 315.078,  87.522,   4.517, 234.916,  65.254, 57,  0,   0.000,   0.000,   0.000,   0.111,   5.483,   1.523,  24.000,  51.000, 105.000,   0.000,   0.000,  187,  75.811
13:25:36:775, 37641937590228,   20.498,   35.000, 3800,  12.362, 316.613,  87.948,   8.505, 235.972,  65.548, 59,  0,   0.000,   0.000,   0.000,   0.038,   5.487,   1.524,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  95.101
13:25:36:899, 37642238118873,   20.622,   37.000, 3800,  16.819, 318.703,  88.528,  13.608, 237.663,  66.017, 60,  0,   0.000,   0.000,   0.000,   0.005,   5.488,   1.524,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  88.733
13:25:37:008, 37642502011996,   20.731,   39.000, 3800,  17.154, 320.574,  89.048,  13.449, 239.130,  66.425, 61,  0,   0.000,   0.000,   0.000,   0.121,   5.501,   1.528,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  82.906
13:25:37:133, 37642805351322,   20.857,   68.000, 3800,  25.826, 323.812,  89.948,  21.894, 241.875,  67.187, 67,  0,   0.000,   0.000,   0.000,   0.034,   5.506,   1.529,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  86.032
13:25:37:258, 37643106945479,   20.981,   50.000, 3800,  19.601, 326.255,  90.627,  15.042, 243.750,  67.708, 68,  0,   0.000,   0.000,   0.000,   0.076,   5.515,   1.532,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  86.745
13:25:37:383, 37643409376275,   21.106,   39.000, 1700,  14.598, 328.080,  91.133,  10.590, 245.074,  68.076, 63,  0,   0.000,   0.000,   0.000,   0.014,   5.517,   1.532,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  85.067
13:25:37:508, 37643711182141,   21.231,   30.000, 3800,  15.703, 330.039,  91.678,  12.036, 246.575,  68.493, 69,  0,   0.000,   0.000,   0.000,   0.133,   5.533,   1.537,  24.000,  51.000, 105.000,   0.000,   0.000,  362,  56.554
13:25:37:629, 37644004871035,   21.352,   27.000, 1800,  13.169, 331.638,  92.122,  10.335, 247.830,  68.842, 65,  0,   0.000,   0.000,   0.000,   0.072,   5.542,   1.539,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  69.016
13:25:37:786, 37644383215589,   21.509,   35.000, 3800,  15.498, 334.062,  92.795,  12.137, 249.728,  69.369, 58,  0,   0.000,   0.000,   0.000,   0.091,   5.556,   1.543,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  94.151
13:25:37:894, 37644645117337,   21.617,   30.000, 3800,   8.544, 334.987,  93.052,   6.013, 250.379,  69.550, 67,  0,   0.000,   0.000,   0.000,   0.068,   5.564,   1.545,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  73.385
13:25:38:033, 37644981939944,   21.756,   38.000, 2900,  14.989, 337.074,  93.632,  11.549, 251.987,  69.996, 71,  0,   0.000,   0.000,   0.000,   0.105,   5.578,   1.550,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  81.567
13:25:38:205, 37645398564540,   21.929,   45.000, 2900,  15.955, 339.821,  94.395,  12.717, 254.177,  70.605, 69,  0,   0.000,   0.000,   0.000,   0.006,   5.579,   1.550,  24.000,  51.000, 105.000,   0.000,   0.000,  289,  88.455
13:25:38:328, 37645695152027,   22.051,   42.000, 3800,  19.942, 342.266,  95.074,  16.280, 256.173,  71.159, 68,  0,   0.000,   0.000,   0.000,   0.067,   5.588,   1.552,  24.000,  51.000, 105.000,   0.000,   0.000,    6,  86.127
13:25:38:452, 37645994018720,   22.175,   33.000, 3800,  15.032, 344.123,  95.590,  11.496, 257.593,  71.554, 65,  0,   0.000,   0.000,   0.000,   0.011,   5.589,   1.552,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  91.626
13:25:38:590, 37646329727130,   22.313,   30.000, 3800,  15.685, 346.300,  96.194,  12.105, 259.273,  72.020, 68,  0,   0.000,   0.000,   0.000,   0.017,   5.591,   1.553,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  88.640
13:25:38:730, 37646668883318,   22.454,   32.000, 3800,  16.566, 348.622,  96.840,  12.391, 261.010,  72.503, 72,  0,   0.000,   0.000,   0.000,   0.054,   5.599,   1.555,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  85.246
13:25:38:871, 37647008148590,   22.594,   40.000, 2900,  16.907, 350.993,  97.498,  13.559, 262.912,  73.031, 74,  0,   0.000,   0.000,   0.000,   0.065,   5.608,   1.558,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  76.602
13:25:38:994, 37647306660594,   22.717,   34.000, 2900,  14.382, 352.768,  97.991,  11.435, 264.323,  73.423, 61,  0,   0.000,   0.000,   0.000,   0.039,   5.613,   1.559,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  87.360
13:25:39:103, 37647570009554,   22.826,   30.000, 1300,  12.831, 354.165,  98.379,  10.110, 265.423,  73.729, 57,  0,   0.000,   0.000,   0.000,   0.082,   5.622,   1.562,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  84.694
13:25:39:213, 37647835995339,   22.936,   36.000, 1500,  11.520, 355.431,  98.731,   8.314, 266.337,  73.983, 57,  0,   0.000,   0.000,   0.000,   0.380,   5.663,   1.573,  24.000,  51.000, 105.000,   0.000,   0.000,  227,  61.847
13:25:39:336, 37648134865526,   23.060,   41.000, 1400,   8.422, 356.472,  99.020,   5.387, 267.003,  74.167, 57,  0,   0.000,   0.000,   0.000,   0.334,   5.705,   1.585,  24.000,  51.000, 105.000,   0.000,   0.000,  100,  78.786
13:25:39:447, 37648402836087,   23.170,   37.000, 1500,   7.280, 357.278,  99.244,   4.291, 267.478,  74.299, 57,  0,   0.000,   0.000,   0.000,   0.256,   5.733,   1.593,  24.000,  51.000, 105.000,   0.000,   0.000,   61,  80.390
13:25:39:570, 37648700878244,   23.294,   30.000, 3800,  11.097, 358.645,  99.624,   7.986, 268.462,  74.573, 60,  0,   0.000,   0.000,   0.000,   0.405,   5.783,   1.606,  24.000,  51.000, 105.000,   0.000,   0.000,  224,  67.703
13:25:39:694, 37648999100336,   23.417,   35.000, 3800,  15.859, 360.600, 100.167,  12.547, 270.009,  75.002, 61,  0,   0.000,   0.000,   0.000,   0.398,   5.832,   1.620,  24.000,  51.000, 105.000,   0.000,   0.000,  149,  65.522
13:25:39:818, 37649299936785,   23.541,   34.000, 2300,  13.808, 362.317, 100.644,  10.567, 271.323,  75.367, 59,  0,   0.000,   0.000,   0.000,   0.356,   5.876,   1.632,  24.000,  51.000, 105.000,   0.000,   0.000,  160,  66.535
13:25:39:959, 37649640773771,   23.682,   24.000, 1300,   8.173, 363.469, 100.964,   4.936, 272.018,  75.561, 56,  0,   0.000,   0.000,   0.000,   0.392,   5.932,   1.648,  24.000,  51.000, 105.000,   0.000,   0.000,  203,  44.438
